"Time Stamp,""Umidade do ar"",""Temperatura do ar"",""Umidade do solo Z1 RAW"",""Umidade do solo Z1 %"",""Umidade do solo Z2 RAW"",""Umidade do solo Z2 %"",""Temperatura do solo"""
09/01/2020 14:00,99.9,30,19329,30.3,18112,32.9,26.8
09/01/2020 14:30,99.9,30.3,19380,30.2,18128,32.8,27.1
09/01/2020 15:00,99.9,29,19434,30.1,18141,32.8,27.4
09/01/2020 15:30,99.9,28.5,19478,30,18137,32.8,27.4
09/01/2020 16:00,99.9,29.5,19504,29.9,18149,32.8,27.5
09/01/2020 16:30,99.9,30.6,19522,29.9,18179,32.7,27.6
09/01/2020 17:00,99.9,28.4,19519,29.9,18148,32.8,27.9
09/01/2020 17:30,99.9,26.3,19548,29.8,18145,32.8,27.8
09/01/2020 18:00,99.9,25.6,19595,29.7,18136,32.8,27.6
09/01/2020 18:30,99.9,25.2,19605,29.7,18120,32.8,27.2
09/01/2020 19:00,99.9,25.5,19610,29.7,18108,32.9,26.8
09/01/2020 19:30,99.9,25.4,19627,29.7,18093,32.9,26.6
09/01/2020 20:00,99.9,24.9,19628,29.7,18092,32.9,26.5
09/01/2020 20:30,99.9,24.7,19654,29.6,18098,32.9,26.2
09/01/2020 21:00,99.9,24.3,19614,29.7,18089,32.9,26.1
09/01/2020 21:30,99.9,24.3,19642,29.6,18088,32.9,25.9
09/01/2020 22:00,99.9,24.3,19676,29.6,18088,32.9,25.6
09/01/2020 22:30,99.9,23.8,19666,29.6,18072,32.9,25.4
09/01/2020 23:00,99.9,23.5,19677,29.6,18071,32.9,25.1
09/01/2020 23:30,99.9,23.9,19663,29.6,18059,33,25
10/01/2020 00:00,99.9,24,19672,29.6,18063,33,24.7
10/01/2020 00:30,99.9,23.4,19669,29.6,18057,33,24.5
10/01/2020 01:00,99.9,23.2,19575,29.8,17996,33.1,24.5
10/01/2020 01:30,99.9,23.1,19656,29.6,18025,33,24.1
10/01/2020 02:00,99.9,23.3,19678,29.6,18035,33,24.1
10/01/2020 02:30,99.9,23,19676,29.6,18034,33,23.8
10/01/2020 03:00,99.9,22.8,19567,29.8,17960,33.2,23.7
10/01/2020 03:30,99.9,22.7,19670,29.6,18023,33,23.3
10/01/2020 04:00,99.9,22.9,19684,29.5,18019,33,23.2
10/01/2020 04:30,99.9,22.9,19683,29.6,18016,33.1,23.1
10/01/2020 05:00,99.9,22.8,19686,29.5,18026,33,22.9
10/01/2020 05:30,99.9,22.6,19691,29.5,18013,33.1,22.8
10/01/2020 06:00,99.9,22.7,19694,29.5,18022,33,22.6
10/01/2020 06:30,99.9,23.1,19676,29.6,18020,33,22.5
10/01/2020 07:00,99.9,23.7,19677,29.6,18050,33,22.5
10/01/2020 07:30,99.9,24.5,19711,29.5,18057,33,22.6
10/01/2020 08:00,99.9,25.2,19710,29.5,18051,33,22.6
10/01/2020 08:30,99.9,26.2,19720,29.5,18069,32.9,22.8
10/01/2020 09:00,99.9,27.1,19759,29.4,18100,32.9,23.2
10/01/2020 09:30,99.9,28.4,19761,29.4,18123,32.8,23.6
10/01/2020 10:00,99.9,31.1,19763,29.4,18149,32.8,23.9
10/01/2020 10:30,99.9,31.3,19813,29.3,18184,32.7,24.8
10/01/2020 11:00,99.9,31.4,19827,29.2,18214,32.6,25.4
10/01/2020 11:30,99.9,30.4,19798,29.3,18186,32.7,25.8
10/01/2020 12:00,99.9,31.1,19871,29.2,18226,32.6,26.4
10/01/2020 12:30,99.9,31.3,19917,29.1,18236,32.6,26.9
10/01/2020 13:00,99.9,31.7,19947,29,18275,32.5,27.5
10/01/2020 13:30,99.9,31.6,19966,29,18281,32.5,27.9
10/01/2020 14:00,99.9,31.4,19985,28.9,18282,32.5,28.3
10/01/2020 14:30,99.9,30.9,20006,28.9,18292,32.5,28.4
10/01/2020 15:00,99.9,31.4,19999,28.9,18309,32.4,28.9
10/01/2020 15:30,99.9,36.9,19991,28.9,18385,32.3,29.3
10/01/2020 16:00,99.9,33.9,20064,28.8,18409,32.2,29.9
10/01/2020 16:30,99.9,31,20104,28.7,18405,32.2,30.3
10/01/2020 17:00,99.9,29,20120,28.6,18395,32.3,30.4
10/01/2020 17:30,99.9,29.1,20144,28.6,18378,32.3,30.2
10/01/2020 18:00,99.9,28.2,20161,28.5,18378,32.3,29.8
10/01/2020 18:30,99.9,26.9,20171,28.5,18346,32.4,29.6
10/01/2020 19:00,99.9,26.8,20186,28.5,18338,32.4,29.2
10/01/2020 19:30,99.9,26.4,20181,28.5,18315,32.4,28.8
10/01/2020 20:00,99.9,25.7,20140,28.6,18293,32.5,28.6
10/01/2020 20:30,99.9,26,20177,28.5,18283,32.5,28.2
10/01/2020 21:00,99.9,25.4,20170,28.5,18276,32.5,27.8
10/01/2020 21:30,99.9,25.4,20099,28.7,18242,32.6,27.5
10/01/2020 22:00,99.9,25.2,20151,28.6,18266,32.5,27.4
10/01/2020 22:30,99.9,25.1,20167,28.5,18281,32.5,27.2
10/01/2020 23:00,99.9,25.2,20150,28.6,18274,32.5,26.8
10/01/2020 23:30,99.9,24.8,20162,28.5,18269,32.5,26.7
11/01/2020 00:00,99.9,24.7,20171,28.5,18251,32.6,26.4
11/01/2020 00:30,99.9,24.7,20172,28.5,18243,32.6,26.2
11/01/2020 01:00,99.9,24.4,20165,28.5,18230,32.6,26
11/01/2020 01:30,99.9,24.4,20125,28.6,18212,32.6,25.8
11/01/2020 02:00,99.9,24.2,20182,28.5,18203,32.7,25.6
11/01/2020 02:30,99.9,24.1,20185,28.5,18202,32.7,25.2
11/01/2020 03:00,99.9,23.8,20184,28.5,18193,32.7,24.9
11/01/2020 03:30,99.9,23.5,20189,28.5,18188,32.7,24.8
11/01/2020 04:00,99.9,23.4,20194,28.5,18202,32.7,24.6
11/01/2020 04:30,99.9,23.3,20184,28.5,18190,32.7,24.4
11/01/2020 05:00,99.9,23.7,20203,28.5,18182,32.7,24.2
11/01/2020 05:30,99.9,23.6,20200,28.5,18175,32.7,23.9
11/01/2020 06:00,99.9,23.7,20179,28.5,18160,32.8,23.7
11/01/2020 06:30,99.9,24.2,20195,28.5,18178,32.7,23.6
11/01/2020 07:00,99.9,24.6,20200,28.5,18178,32.7,23.6
11/01/2020 07:30,99.9,25.4,20201,28.5,18190,32.7,23.8
11/01/2020 08:00,99.9,26.1,20200,28.5,18204,32.7,23.8
11/01/2020 08:30,99.9,27,20206,28.5,18212,32.6,24
11/01/2020 09:00,99.9,27.5,20225,28.4,18231,32.6,24.1
11/01/2020 09:30,99.9,27.7,20219,28.4,18235,32.6,24.5
11/01/2020 10:00,99.9,29.1,20237,28.4,18257,32.5,24.8
11/01/2020 10:30,99.9,29.6,20240,28.4,18282,32.5,25.3
11/01/2020 11:00,99.9,30.3,20257,28.3,18290,32.5,25.8
11/01/2020 11:30,99.9,30.6,20195,28.5,18237,32.6,26.2
11/01/2020 12:00,99.9,29.9,20339,28.2,18368,32.3,26.7
11/01/2020 12:30,99.9,31.2,20353,28.1,18378,32.3,26.9
11/01/2020 13:00,99.9,32.2,20372,28.1,18395,32.3,27.4
11/01/2020 13:30,99.9,31.3,20389,28.1,18423,32.2,27.6
11/01/2020 14:00,99.9,31.4,20414,28,18436,32.2,28
11/01/2020 14:30,99.9,32.8,20425,28,18453,32.1,28.4
11/01/2020 15:00,99.9,31.7,20429,28,18455,32.1,28.8
11/01/2020 15:30,99.9,34.7,20430,28,18454,32.1,28.8
11/01/2020 16:00,99.9,30.9,20399,28,18436,32.2,29.1
11/01/2020 16:30,99.9,26.1,20478,27.9,18459,32.1,29
11/01/2020 17:00,99.9,25.5,20486,27.9,18419,32.2,28.6
11/01/2020 17:30,99.9,25.3,20500,27.8,18400,32.2,28.1
11/01/2020 18:00,99.9,25.2,20503,27.8,18391,32.3,27.6
11/01/2020 18:30,99.9,25.3,20403,28,18313,32.4,27.2
11/01/2020 19:00,99.9,25.5,20483,27.9,18364,32.3,26.9
11/01/2020 19:30,99.9,25.7,20495,27.8,18364,32.3,26.5
11/01/2020 20:00,99.9,25.6,20494,27.8,18360,32.3,26.2
11/01/2020 20:30,99.9,25.6,20492,27.9,18363,32.3,26.1
11/01/2020 21:00,99.9,25.7,20495,27.8,18356,32.3,25.9
11/01/2020 21:30,99.9,25.6,20499,27.8,18359,32.3,25.9
11/01/2020 22:00,99.9,25.1,20506,27.8,18348,32.4,25.6
11/01/2020 22:30,99.9,24.6,20523,27.8,18350,32.4,25.6
11/01/2020 23:00,99.9,24.3,20546,27.7,18356,32.3,25.2
11/01/2020 23:30,99.9,24.2,20487,27.9,18301,32.5,25.2
12/01/2020 00:00,99.9,24.1,20489,27.9,18297,32.5,25.1
12/01/2020 00:30,99.9,23.6,20479,27.9,18280,32.5,24.6
12/01/2020 01:00,99.9,23.6,20494,27.8,18279,32.5,24.7
12/01/2020 01:30,99.9,24,20509,27.8,18295,32.5,24.4
12/01/2020 02:00,99.9,23.8,20481,27.9,18265,32.5,24.2
12/01/2020 02:30,99.9,23.7,20509,27.8,18288,32.5,24.1
12/01/2020 03:00,99.9,23.6,20474,27.9,18273,32.5,23.9
12/01/2020 03:30,99.9,23.5,20485,27.9,18277,32.5,23.8
12/01/2020 04:00,99.9,23.1,20514,27.8,18303,32.4,23.7
12/01/2020 04:30,99.9,22.8,20519,27.8,18267,32.5,23.4
12/01/2020 05:00,99.9,22.8,20502,27.8,18251,32.6,23.3
12/01/2020 05:30,99.9,22.6,20525,27.8,18253,32.6,23.1
12/01/2020 06:00,99.9,22.8,20523,27.8,18244,32.6,23.1
12/01/2020 06:30,99.9,23.8,20529,27.8,18252,32.6,23.1
12/01/2020 07:00,99.9,24.1,20524,27.8,18296,32.5,22.9
12/01/2020 07:30,99.9,24.6,20503,27.8,18283,32.5,23.1
12/01/2020 08:00,99.9,26.2,20522,27.8,18301,32.5,23
12/01/2020 08:30,99.9,26,20454,27.9,18277,32.5,23.2
12/01/2020 09:00,99.9,27,20515,27.8,18333,32.4,23.6
12/01/2020 09:30,99.9,25.3,20545,27.7,18362,32.3,23.8
12/01/2020 10:00,99.9,26.4,20553,27.7,18358,32.3,23.9
12/01/2020 10:30,99.9,28.1,20561,27.7,18366,32.3,24.1
12/01/2020 11:00,99.9,27.7,20559,27.7,18398,32.3,24.4
12/01/2020 11:30,99.9,28.3,20492,27.9,18359,32.3,24.5
12/01/2020 12:00,99.9,28.1,20581,27.7,18423,32.2,25
12/01/2020 12:30,99.9,29.6,20591,27.6,18424,32.2,25.2
12/01/2020 13:00,99.9,28.3,20586,27.7,18457,32.1,25.5
12/01/2020 13:30,99.9,28.7,20613,27.6,18449,32.1,25.8
12/01/2020 14:00,99.9,29.5,20622,27.6,18464,32.1,26.1
12/01/2020 14:30,99.9,32.6,20564,27.7,18430,32.2,26.4
12/01/2020 15:00,99.9,29.1,20635,27.6,18483,32.1,26.8
12/01/2020 15:30,99.9,26.5,20651,27.5,18474,32.1,26.9
12/01/2020 16:00,99.9,27.1,20697,27.4,18458,32.1,26.8
12/01/2020 16:30,99.9,26.6,20703,27.4,18447,32.1,26.6
12/01/2020 17:00,99.9,26.3,20702,27.4,18428,32.2,26.4
12/01/2020 17:30,99.9,23.7,20704,27.4,18410,32.2,26.1
12/01/2020 18:00,99.9,23,20676,27.5,18384,32.3,25.8
12/01/2020 18:30,99.9,22.6,20708,27.4,18376,32.3,25.4
12/01/2020 19:00,99.9,22.6,20690,27.4,18377,32.3,25
12/01/2020 19:30,99.9,22.6,20697,27.4,18350,32.4,24.6
12/01/2020 20:00,99.9,22.6,20700,27.4,18348,32.4,24.1
12/01/2020 20:30,99.9,22.6,20676,27.5,18317,32.4,24
12/01/2020 21:00,99.9,22.3,20698,27.4,18327,32.4,23.6
12/01/2020 21:30,99.9,22.4,20697,27.4,18305,32.4,23.3
12/01/2020 22:00,99.9,22.2,20703,27.4,18300,32.5,23.1
12/01/2020 22:30,99.9,22.1,20684,27.4,18282,32.5,22.9
12/01/2020 23:00,99.9,21.9,20708,27.4,18298,32.5,22.8
12/01/2020 23:30,99.9,22,20718,27.4,18306,32.4,22.6
13/01/2020 00:00,99.9,21.6,20707,27.4,18285,32.5,22.4
13/01/2020 00:30,99.9,21.4,20712,27.4,18282,32.5,22.2
13/01/2020 01:00,99.9,21.5,20686,27.4,18255,32.6,21.9
13/01/2020 01:30,99.9,20.6,20704,27.4,18257,32.5,21.9
13/01/2020 02:00,99.9,21.2,20705,27.4,18256,32.5,21.6
13/01/2020 02:30,99.9,21.3,20713,27.4,18274,32.5,21.6
13/01/2020 03:00,99.9,21.1,20708,27.4,18256,32.5,21.2
13/01/2020 03:30,99.9,20.9,20709,27.4,18250,32.6,21.3
13/01/2020 04:00,99.9,20.8,20715,27.4,18249,32.6,21.1
13/01/2020 04:30,99.9,20.7,20751,27.3,18265,32.5,20.9
13/01/2020 05:00,99.9,20.9,20717,27.4,18257,32.5,20.8
13/01/2020 05:30,99.9,21,20744,27.3,18256,32.5,20.8
13/01/2020 06:00,99.9,21.2,20734,27.3,18257,32.5,20.6
13/01/2020 06:30,99.9,21.6,20738,27.3,18264,32.5,20.8
13/01/2020 07:00,99.9,22.4,20756,27.3,18279,32.5,20.7
13/01/2020 07:30,99.9,22.9,20724,27.4,18284,32.5,20.8
13/01/2020 08:00,99.9,24.6,20738,27.3,18310,32.4,21
13/01/2020 08:30,99.9,24.6,20749,27.3,18330,32.4,21.1
13/01/2020 09:00,99.9,25.7,20350,28.2,17955,33.2,21.4
13/01/2020 09:30,99.9,26,20410,28,18029,33,22
13/01/2020 10:00,99.9,28,20420,28,18065,32.9,22.4
13/01/2020 10:30,99.9,26.9,20414,28,18089,32.9,22.9
13/01/2020 11:00,99.9,26,20430,28,18082,32.9,23.1
13/01/2020 11:30,99.9,24.5,20460,27.9,18110,32.9,23.6
13/01/2020 12:00,99.9,28.5,20439,28,18101,32.9,23.6
13/01/2020 12:30,99.9,27.4,20482,27.9,18131,32.8,23.9
13/01/2020 13:00,99.9,31.3,20463,27.9,18152,32.8,24.2
13/01/2020 13:30,99.9,29.6,20471,27.9,18186,32.7,24.9
13/01/2020 14:00,99.9,27.3,20507,27.8,18184,32.7,25.2
13/01/2020 14:30,99.9,25.2,20523,27.8,18158,32.8,25.2
13/01/2020 15:00,99.9,24.7,20556,27.7,18154,32.8,25.2
13/01/2020 15:30,99.9,23.5,20597,27.6,18152,32.8,25
13/01/2020 16:00,99.9,23.7,20515,27.8,18084,32.9,24.8
13/01/2020 16:30,99.9,23.3,20591,27.6,18117,32.8,24.5
13/01/2020 17:00,99.9,22.1,20587,27.7,18116,32.8,24.2
13/01/2020 17:30,99.9,21.2,20603,27.6,18106,32.9,23.8
13/01/2020 18:00,99.9,20.8,20592,27.6,18077,32.9,23.6
13/01/2020 18:30,99.9,20.5,20603,27.6,18077,32.9,23.1
13/01/2020 19:00,99.9,20.2,20610,27.6,18061,33,22.6
13/01/2020 19:30,99.9,20.1,20596,27.6,18040,33,22.3
13/01/2020 20:00,99.9,20.4,20579,27.7,18018,33,21.9
13/01/2020 20:30,99.9,20.5,20582,27.7,18022,33,21.6
13/01/2020 21:00,99.9,20.8,20585,27.7,18019,33,21.4
13/01/2020 21:30,99.9,20.7,20584,27.7,18025,33,21.2
13/01/2020 22:00,99.9,20.5,20583,27.7,18009,33.1,21.1
13/01/2020 22:30,99.9,20.6,20580,27.7,18007,33.1,20.9
13/01/2020 23:00,99.9,20.5,20601,27.6,18021,33,20.8
13/01/2020 23:30,99.9,20.6,20581,27.7,18000,33.1,20.6
14/01/2020 00:00,99.9,20.1,20601,27.6,18004,33.1,20.6
14/01/2020 00:30,99.9,20.4,20578,27.7,17991,33.1,20.4
14/01/2020 01:00,99.9,20.5,20527,27.8,17947,33.2,20.1
14/01/2020 01:30,99.9,19.8,20620,27.6,18013,33.1,20.2
14/01/2020 02:00,99.9,19.5,20628,27.6,18010,33.1,20.1
14/01/2020 02:30,99.9,20,20606,27.6,18000,33.1,20.1
14/01/2020 03:00,99.9,20,20623,27.6,18014,33.1,19.9
14/01/2020 03:30,99.9,20,20626,27.6,18006,33.1,19.9
14/01/2020 04:00,99.9,19.8,20641,27.5,18021,33,19.8
14/01/2020 04:30,99.9,19.6,20675,27.5,18022,33,19.8
14/01/2020 05:00,99.9,19.6,20674,27.5,18016,33.1,19.6
14/01/2020 05:30,99.9,19.7,20669,27.5,18022,33,19.6
14/01/2020 06:00,99.9,19.9,20658,27.5,18001,33.1,19.4
14/01/2020 06:30,99.9,20.3,20601,27.6,17972,33.1,19.5
14/01/2020 07:00,99.9,20.3,20677,27.5,18013,33.1,19.4
14/01/2020 07:30,99.9,21.1,20683,27.5,18036,33,19.6
14/01/2020 08:00,99.9,21.9,20663,27.5,18030,33,19.6
14/01/2020 08:30,99.9,23.1,20697,27.4,18071,32.9,19.8
14/01/2020 09:00,99.9,24.2,20687,27.4,18096,32.9,20.1
14/01/2020 09:30,99.9,27,20682,27.5,18132,32.8,20.4
14/01/2020 10:00,99.9,28.4,20670,27.5,18159,32.8,21
14/01/2020 10:30,99.9,29.2,20672,27.5,18202,32.7,21.6
14/01/2020 11:00,99.9,30.4,20670,27.5,18234,32.6,22.4
14/01/2020 11:30,99.9,31,20660,27.5,18253,32.6,23
14/01/2020 12:00,99.9,26.9,20670,27.5,18256,32.5,23.7
14/01/2020 12:30,99.9,27.2,20736,27.3,18306,32.4,24.1
14/01/2020 13:00,99.9,30.2,20768,27.3,18347,32.4,24.6
14/01/2020 13:30,99.9,30.8,20773,27.3,18368,32.3,25.1
14/01/2020 14:00,99.9,29.2,20784,27.2,18381,32.3,25.6
14/01/2020 14:30,99.9,30,20745,27.3,18348,32.4,26.1
14/01/2020 15:00,99.9,28.9,20820,27.2,18413,32.2,26.5
14/01/2020 15:30,99.9,28.6,20855,27.1,18423,32.2,26.6
14/01/2020 16:00,99.9,27.9,20959,26.9,18488,32.1,26.8
14/01/2020 16:30,99.9,26.2,20973,26.8,18479,32.1,26.7
14/01/2020 17:00,99.9,24.4,21014,26.8,18463,32.1,26.6
14/01/2020 17:30,99.9,24.2,21010,26.8,18416,32.2,26.1
14/01/2020 18:00,99.9,23.3,21009,26.8,18400,32.2,25.8
14/01/2020 18:30,99.9,22.9,21041,26.7,18404,32.2,25.4
14/01/2020 19:00,99.9,22.5,21026,26.7,18379,32.3,24.9
14/01/2020 19:30,99.9,22.5,21025,26.7,18370,32.3,24.4
14/01/2020 20:00,99.9,22,20956,26.9,18295,32.5,24.2
14/01/2020 20:30,99.9,22.1,20969,26.9,18308,32.4,23.9
14/01/2020 21:00,99.9,22.1,20968,26.9,18297,32.5,23.6
14/01/2020 21:30,99.9,22.1,20956,26.9,18281,32.5,23.3
14/01/2020 22:00,99.9,22.2,20970,26.8,18276,32.5,22.9
14/01/2020 22:30,99.9,22.2,20936,26.9,18273,32.5,22.8
14/01/2020 23:00,99.9,22,20962,26.9,18271,32.5,22.6
14/01/2020 23:30,99.9,22.1,20950,26.9,18261,32.5,22.5
15/01/2020 00:00,99.9,21.5,20929,26.9,18251,32.6,22.3
15/01/2020 00:30,99.9,21.5,20960,26.9,18266,32.5,22.3
15/01/2020 01:00,99.9,21.7,20954,26.9,18249,32.6,22.1
15/01/2020 01:30,99.9,21.6,20972,26.8,18259,32.5,21.9
15/01/2020 02:00,99.9,21.7,20958,26.9,18254,32.6,21.8
15/01/2020 02:30,99.9,20.5,20973,26.8,18252,32.6,21.6
15/01/2020 03:00,99.9,21.1,20978,26.8,18243,32.6,21.4
15/01/2020 03:30,99.9,20.3,20993,26.8,18251,32.6,21.4
15/01/2020 04:00,99.9,20,20976,26.8,18230,32.6,21
15/01/2020 04:30,99.9,20.2,20999,26.8,18237,32.6,20.9
15/01/2020 05:00,99.9,20.6,20999,26.8,18235,32.6,20.7
15/01/2020 05:30,99.9,20.1,20971,26.8,18226,32.6,20.6
15/01/2020 06:00,99.9,20.6,20978,26.8,18219,32.6,20.6
15/01/2020 06:30,99.9,21.4,20988,26.8,18228,32.6,20.3
15/01/2020 07:00,99.9,22.8,20991,26.8,18259,32.5,20.4
15/01/2020 07:30,99.9,22,20976,26.8,18270,32.5,20.4
15/01/2020 08:00,99.9,21.9,21001,26.8,18284,32.5,20.7
15/01/2020 08:30,99.9,22.9,21003,26.8,18283,32.5,20.6
15/01/2020 09:00,99.9,23.7,21006,26.8,18296,32.5,20.9
15/01/2020 09:30,99.9,24.9,21009,26.8,18309,32.4,21.2
15/01/2020 10:00,99.9,26.8,20999,26.8,18357,32.3,21.7
15/01/2020 10:30,99.9,28.3,20971,26.8,18393,32.3,22.1
15/01/2020 11:00,99.9,28.1,20965,26.9,18402,32.2,22.9
15/01/2020 11:30,99.9,30.6,20977,26.8,18441,32.2,23.6
15/01/2020 12:00,99.9,29.7,20940,26.9,18411,32.2,24.4
15/01/2020 12:30,99.9,30.3,20956,26.9,18445,32.2,25
15/01/2020 13:00,99.9,31.2,20975,26.8,18471,32.1,25.6
15/01/2020 13:30,99.9,31.7,20977,26.8,18488,32.1,26.1
15/01/2020 14:00,99.9,28.9,21005,26.8,18497,32,26.6
15/01/2020 14:30,99.9,30,20998,26.8,18485,32.1,26.9
15/01/2020 15:00,99.9,30.2,21012,26.8,18527,32,27.2
15/01/2020 15:30,99.9,35.1,21011,26.8,18597,31.8,27.9
15/01/2020 16:00,99.9,34.5,21008,26.8,18626,31.8,28.7
15/01/2020 16:30,99.9,30.9,21031,26.7,18603,31.8,29.1
15/01/2020 17:00,99.9,29.1,21068,26.6,18596,31.8,29.3
15/01/2020 17:30,99.9,28.2,21093,26.6,18570,31.9,29.3
15/01/2020 18:00,99.9,26.8,21113,26.5,18521,32,29.1
15/01/2020 18:30,99.9,26.2,21131,26.5,18493,32.1,28.8
15/01/2020 19:00,99.9,25.3,21132,26.5,18459,32.1,28.5
15/01/2020 19:30,99.9,24.7,21131,26.5,18442,32.2,28
15/01/2020 20:00,99.9,24.2,21109,26.6,18416,32.2,27.5
15/01/2020 20:30,99.9,24.1,21119,26.5,18413,32.2,27.2
15/01/2020 21:00,99.9,24.2,21111,26.6,18404,32.2,26.9
15/01/2020 21:30,99.9,24.1,21110,26.6,18396,32.3,26.6
15/01/2020 22:00,99.9,24.1,21116,26.5,18390,32.3,26.2
15/01/2020 22:30,99.9,23.8,21120,26.5,18378,32.3,25.8
15/01/2020 23:00,99.9,23.9,21116,26.5,18375,32.3,25.6
15/01/2020 23:30,99.9,23.7,21130,26.5,18382,32.3,25.4
16/01/2020 00:00,99.9,23.9,21138,26.5,18381,32.3,25.2
16/01/2020 00:30,99.9,23.6,21118,26.5,18362,32.3,24.9
16/01/2020 01:00,99.9,23.4,21153,26.5,18381,32.3,24.8
16/01/2020 01:30,99.9,23.2,21148,26.5,18368,32.3,24.5
16/01/2020 02:00,99.9,23.1,21155,26.5,18380,32.3,24.2
16/01/2020 02:30,99.9,22.9,21155,26.5,18362,32.3,23.9
16/01/2020 03:00,99.9,22.9,21151,26.5,18365,32.3,23.8
16/01/2020 03:30,99.9,22.7,21152,26.5,18359,32.3,23.5
16/01/2020 04:00,99.9,22.6,21150,26.5,18350,32.4,23.3
16/01/2020 04:30,99.9,22.4,21159,26.5,18353,32.3,23.3
16/01/2020 05:00,99.9,22.3,21124,26.5,18345,32.4,23
16/01/2020 05:30,99.9,22.3,21175,26.4,18359,32.3,22.9
16/01/2020 06:00,99.9,22.7,21174,26.4,18348,32.4,22.9
16/01/2020 06:30,99.9,23.5,21178,26.4,18356,32.3,22.8
16/01/2020 07:00,99.9,24.2,21147,26.5,18361,32.3,22.8
16/01/2020 07:30,99.9,25.3,21139,26.5,18360,32.3,22.9
16/01/2020 08:00,99.9,26.4,21172,26.4,18408,32.2,23.2
16/01/2020 08:30,99.9,27.7,21155,26.5,18427,32.2,23.4
16/01/2020 09:00,99.9,28.4,21139,26.5,18442,32.2,23.8
16/01/2020 09:30,99.9,29.6,21066,26.6,18420,32.2,24.4
16/01/2020 10:00,99.9,29.8,21131,26.5,18510,32,25
16/01/2020 10:30,99.9,30.7,21133,26.5,18523,32,25.6
16/01/2020 11:00,99.9,31,21149,26.5,18541,31.9,26.1
16/01/2020 11:30,99.9,32.4,21173,26.4,18563,31.9,26.6
16/01/2020 12:00,99.9,29.8,21171,26.4,18557,31.9,27.3
16/01/2020 12:30,99.9,32.9,21185,26.4,18586,31.9,27.9
16/01/2020 13:00,99.9,33.4,21207,26.4,18612,31.8,28.4
16/01/2020 13:30,99.9,35.4,21205,26.4,18629,31.8,28.9
16/01/2020 14:00,99.9,34.4,21233,26.3,18639,31.7,29.5
16/01/2020 14:30,99.9,28.8,21247,26.3,18633,31.8,29.9
16/01/2020 15:00,99.9,33.6,21272,26.2,18683,31.7,29.9
16/01/2020 16:00,99.9,33.1,21291,26.2,18736,31.5,30.9
16/01/2020 16:30,99.9,28.3,21323,26.1,18647,31.7,30.8
16/01/2020 17:00,99.9,27.2,21361,26,18611,31.8,30.1
16/01/2020 17:30,99.9,26.3,21376,26,18586,31.9,29.5
16/01/2020 18:00,99.9,26,21391,26,18577,31.9,28.9
16/01/2020 18:30,99.9,25.1,21389,26,18570,31.9,28.2
16/01/2020 19:00,99.9,24.8,21389,26,18550,31.9,27.6
16/01/2020 19:30,99.9,24.4,21380,26,18539,32,26.9
16/01/2020 20:00,99.9,24.2,21395,26,18540,32,26.6
16/01/2020 20:30,99.9,24.2,21397,26,18541,31.9,25.9
16/01/2020 21:00,99.9,24,21380,26,18519,32,25.8
16/01/2020 21:30,99.9,23.8,21395,26,18518,32,25.4
16/01/2020 22:00,99.9,22.4,21325,26.1,18431,32.2,25
16/01/2020 22:30,99.9,21.4,21365,26,18442,32.2,24.5
16/01/2020 23:00,99.9,21.7,21361,26,18425,32.2,24.2
16/01/2020 23:30,99.9,22.3,21364,26,18420,32.2,23.8
17/01/2020 00:00,99.9,22.1,21333,26.1,18411,32.2,23.6
17/01/2020 00:30,99.9,21.6,21379,26,18439,32.2,23.2
17/01/2020 01:00,99.9,21.4,21380,26,18421,32.2,23
17/01/2020 01:30,99.9,21.2,21334,26.1,18385,32.3,22.8
17/01/2020 02:00,99.9,20.9,21392,26,18405,32.2,22.4
17/01/2020 02:30,99.9,20.7,21407,25.9,18412,32.2,22.2
17/01/2020 03:00,99.9,20.3,21405,25.9,18406,32.2,22
17/01/2020 03:30,99.9,19.8,21414,25.9,18411,32.2,21.6
17/01/2020 04:00,99.9,19.5,21422,25.9,18396,32.3,21.4
17/01/2020 04:30,99.9,18.8,21431,25.9,18394,32.3,21.1
17/01/2020 05:00,99.9,18.4,21428,25.9,18369,32.3,20.6
17/01/2020 05:30,99.9,18.1,21443,25.9,18370,32.3,20.1
17/01/2020 06:00,99.9,18.1,21436,25.9,18354,32.3,19.9
17/01/2020 06:30,99.9,18.6,21427,25.9,18364,32.3,19.5
17/01/2020 07:00,99.9,19.4,21438,25.9,18371,32.3,19.3
17/01/2020 07:30,99.9,19.5,21335,26.1,18326,32.4,19.4
17/01/2020 08:00,99.9,20.1,21433,25.9,18397,32.3,19.4
17/01/2020 08:30,99.9,19.6,21434,25.9,18402,32.2,19.6
17/01/2020 09:00,99.9,21.1,21443,25.9,18407,32.2,19.4
17/01/2020 09:30,99.9,24,21432,25.9,18446,32.1,19.8
17/01/2020 10:00,99.9,23,21415,25.9,18441,32.2,20
17/01/2020 10:30,99.9,24,21431,25.9,18459,32.1,20.2
17/01/2020 11:00,99.9,23.3,21441,25.9,18478,32.1,20.4
17/01/2020 11:30,99.9,23.9,21443,25.9,18490,32.1,20.9
17/01/2020 12:00,99.9,21.6,21406,25.9,18452,32.1,21.2
17/01/2020 12:30,99.9,23.7,21468,25.8,18508,32,21.3
17/01/2020 13:00,99.9,23.6,21467,25.8,18513,32,21.6
